DATA_PARTITION,scene_id,GRD_product_identifier,GRD_md5sum,GRD_vh,GRD_vv,GRD_vh_annotation,GRD_vv_annotation,SLC_product_identifier,SLC_md5sum,SLC_swath_1_vh,SLC_swath_1_vv,SLC_swath_1_vh_annotation,SLC_swath_1_vv_annotation,SLC_swath_2_vh,SLC_swath_2_vv,SLC_swath_2_vh_annotation,SLC_swath_2_vv_annotation,SLC_swath_3_vh,SLC_swath_3_vv,SLC_swath_3_vh_annotation,SLC_swath_3_vv_annotation
train,3a59308f69e588d4t,S1A_IW_GRDH_1SDV_20200316T064159_20200316T064224_031697_03A7A5_3665,b1482bacc1a2c58228d30fa3c4286eae,s1a-iw-grd-vh-20200316t064159-20200316t064224-031697-03a7a5-002_SARFish.tiff,s1a-iw-grd-vv-20200316t064159-20200316t064224-031697-03a7a5-001_SARFish.tiff,s1a-iw-grd-vh-20200316t064159-20200316t064224-031697-03a7a5-002.xml,s1a-iw-grd-vv-20200316t064159-20200316t064224-031697-03a7a5-001.xml,S1A_IW_SLC__1SDV_20200316T064158_20200316T064225_031697_03A7A5_5EDD,5dce42876927f03be1c0109551a63050,s1a-iw1-slc-vh-20200316t064158-20200316t064223-031697-03a7a5-001_SARFish.tiff,s1a-iw1-slc-vv-20200316t064158-20200316t064223-031697-03a7a5-004_SARFish.tiff,s1a-iw1-slc-vh-20200316t064158-20200316t064223-031697-03a7a5-001.xml,s1a-iw1-slc-vv-20200316t064158-20200316t064223-031697-03a7a5-004.xml,s1a-iw2-slc-vh-20200316t064159-20200316t064224-031697-03a7a5-002_SARFish.tiff,s1a-iw2-slc-vv-20200316t064159-20200316t064224-031697-03a7a5-005_SARFish.tiff,s1a-iw2-slc-vh-20200316t064159-20200316t064224-031697-03a7a5-002.xml,s1a-iw2-slc-vv-20200316t064159-20200316t064224-031697-03a7a5-005.xml,s1a-iw3-slc-vh-20200316t064200-20200316t064225-031697-03a7a5-003_SARFish.tiff,s1a-iw3-slc-vv-20200316t064200-20200316t064225-031697-03a7a5-006_SARFish.tiff,s1a-iw3-slc-vh-20200316t064200-20200316t064225-031697-03a7a5-003.xml,s1a-iw3-slc-vv-20200316t064200-20200316t064225-031697-03a7a5-006.xml
train,4fdb5a85e9e35df2t,S1A_IW_GRDH_1SDV_20200731T065016_20200731T065041_033695_03E7C4_CC89,581380e0d569c5f3b7b2b049e704c925,s1a-iw-grd-vh-20200731t065016-20200731t065041-033695-03e7c4-002_SARFish.tiff,s1a-iw-grd-vv-20200731t065016-20200731t065041-033695-03e7c4-001_SARFish.tiff,s1a-iw-grd-vh-20200731t065016-20200731t065041-033695-03e7c4-002.xml,s1a-iw-grd-vv-20200731t065016-20200731t065041-033695-03e7c4-001.xml,S1A_IW_SLC__1SDV_20200731T065015_20200731T065042_033695_03E7C4_1D76,4b4e7d86cfba3a6e8fbfba08ff1920ae,s1a-iw1-slc-vh-20200731t065015-20200731t065040-033695-03e7c4-001_SARFish.tiff,s1a-iw1-slc-vv-20200731t065015-20200731t065040-033695-03e7c4-004_SARFish.tiff,s1a-iw1-slc-vh-20200731t065015-20200731t065040-033695-03e7c4-001.xml,s1a-iw1-slc-vv-20200731t065015-20200731t065040-033695-03e7c4-004.xml,s1a-iw2-slc-vh-20200731t065016-20200731t065041-033695-03e7c4-002_SARFish.tiff,s1a-iw2-slc-vv-20200731t065016-20200731t065041-033695-03e7c4-005_SARFish.tiff,s1a-iw2-slc-vh-20200731t065016-20200731t065041-033695-03e7c4-002.xml,s1a-iw2-slc-vv-20200731t065016-20200731t065041-033695-03e7c4-005.xml,s1a-iw3-slc-vh-20200731t065017-20200731t065042-033695-03e7c4-003_SARFish.tiff,s1a-iw3-slc-vv-20200731t065017-20200731t065042-033695-03e7c4-006_SARFish.tiff,s1a-iw3-slc-vh-20200731t065017-20200731t065042-033695-03e7c4-003.xml,s1a-iw3-slc-vv-20200731t065017-20200731t065042-033695-03e7c4-006.xml
train,9ecafe67043f52b9t,S1B_IW_GRDH_1SDV_20200826T182759_20200826T182824_023098_02BDB5_C901,dad4ea87694b7ec67f44dfc0c90283fc,s1b-iw-grd-vh-20200826t182759-20200826t182824-023098-02bdb5-002_SARFish.tiff,s1b-iw-grd-vv-20200826t182759-20200826t182824-023098-02bdb5-001_SARFish.tiff,s1b-iw-grd-vh-20200826t182759-20200826t182824-023098-02bdb5-002.xml,s1b-iw-grd-vv-20200826t182759-20200826t182824-023098-02bdb5-001.xml,S1B_IW_SLC__1SDV_20200826T182759_20200826T182825_023098_02BDB5_656B,33efe08ace9183ada007b18026f04911,s1b-iw1-slc-vh-20200826t182759-20200826t182825-023098-02bdb5-001_SARFish.tiff,s1b-iw1-slc-vv-20200826t182759-20200826t182825-023098-02bdb5-004_SARFish.tiff,s1b-iw1-slc-vh-20200826t182759-20200826t182825-023098-02bdb5-001.xml,s1b-iw1-slc-vv-20200826t182759-20200826t182825-023098-02bdb5-004.xml,s1b-iw2-slc-vh-20200826t182800-20200826t182825-023098-02bdb5-002_SARFish.tiff,s1b-iw2-slc-vv-20200826t182800-20200826t182825-023098-02bdb5-005_SARFish.tiff,s1b-iw2-slc-vh-20200826t182800-20200826t182825-023098-02bdb5-002.xml,s1b-iw2-slc-vv-20200826t182800-20200826t182825-023098-02bdb5-005.xml,s1b-iw3-slc-vh-20200826t182759-20200826t182824-023098-02bdb5-003_SARFish.tiff,s1b-iw3-slc-vv-20200826t182759-20200826t182824-023098-02bdb5-006_SARFish.tiff,s1b-iw3-slc-vh-20200826t182759-20200826t182824-023098-02bdb5-003.xml,s1b-iw3-slc-vv-20200826t182759-20200826t182824-023098-02bdb5-006.xml
train,f5ce2dc15a39b593t,S1B_IW_GRDH_1SDV_20200227T064100_20200227T064125_020451_026BFB_3F06,a6989ba792e68f26cba6eec4fb6e6e60,s1b-iw-grd-vh-20200227t064100-20200227t064125-020451-026bfb-002_SARFish.tiff,s1b-iw-grd-vv-20200227t064100-20200227t064125-020451-026bfb-001_SARFish.tiff,s1b-iw-grd-vh-20200227t064100-20200227t064125-020451-026bfb-002.xml,s1b-iw-grd-vv-20200227t064100-20200227t064125-020451-026bfb-001.xml,S1B_IW_SLC__1SDV_20200227T064059_20200227T064126_020451_026BFB_CD3B,a4ca8925967fcb1d49b56a55345824c7,s1b-iw1-slc-vh-20200227t064059-20200227t064124-020451-026bfb-001_SARFish.tiff,s1b-iw1-slc-vv-20200227t064059-20200227t064124-020451-026bfb-004_SARFish.tiff,s1b-iw1-slc-vh-20200227t064059-20200227t064124-020451-026bfb-001.xml,s1b-iw1-slc-vv-20200227t064059-20200227t064124-020451-026bfb-004.xml,s1b-iw2-slc-vh-20200227t064100-20200227t064125-020451-026bfb-002_SARFish.tiff,s1b-iw2-slc-vv-20200227t064100-20200227t064125-020451-026bfb-005_SARFish.tiff,s1b-iw2-slc-vh-20200227t064100-20200227t064125-020451-026bfb-002.xml,s1b-iw2-slc-vv-20200227t064100-20200227t064125-020451-026bfb-005.xml,s1b-iw3-slc-vh-20200227t064101-20200227t064126-020451-026bfb-003_SARFish.tiff,s1b-iw3-slc-vv-20200227t064101-20200227t064126-020451-026bfb-006_SARFish.tiff,s1b-iw3-slc-vh-20200227t064101-20200227t064126-020451-026bfb-003.xml,s1b-iw3-slc-vv-20200227t064101-20200227t064126-020451-026bfb-006.xml
train,343a331c9517d53ct,S1B_IW_GRDH_1SDV_20200920T062309_20200920T062334_023455_02C8D7_C50E,8d712f6cab0d746c23cb72c58ee1221d,s1b-iw-grd-vh-20200920t062309-20200920t062334-023455-02c8d7-002_SARFish.tiff,s1b-iw-grd-vv-20200920t062309-20200920t062334-023455-02c8d7-001_SARFish.tiff,s1b-iw-grd-vh-20200920t062309-20200920t062334-023455-02c8d7-002.xml,s1b-iw-grd-vv-20200920t062309-20200920t062334-023455-02c8d7-001.xml,S1B_IW_SLC__1SDV_20200920T062308_20200920T062335_023455_02C8D7_9510,60f67b225f668e560ecd1bb8ad8690d7,s1b-iw1-slc-vh-20200920t062308-20200920t062333-023455-02c8d7-001_SARFish.tiff,s1b-iw1-slc-vv-20200920t062308-20200920t062333-023455-02c8d7-004_SARFish.tiff,s1b-iw1-slc-vh-20200920t062308-20200920t062333-023455-02c8d7-001.xml,s1b-iw1-slc-vv-20200920t062308-20200920t062333-023455-02c8d7-004.xml,s1b-iw2-slc-vh-20200920t062309-20200920t062334-023455-02c8d7-002_SARFish.tiff,s1b-iw2-slc-vv-20200920t062309-20200920t062334-023455-02c8d7-005_SARFish.tiff,s1b-iw2-slc-vh-20200920t062309-20200920t062334-023455-02c8d7-002.xml,s1b-iw2-slc-vv-20200920t062309-20200920t062334-023455-02c8d7-005.xml,s1b-iw3-slc-vh-20200920t062310-20200920t062335-023455-02c8d7-003_SARFish.tiff,s1b-iw3-slc-vv-20200920t062310-20200920t062335-023455-02c8d7-006_SARFish.tiff,s1b-iw3-slc-vh-20200920t062310-20200920t062335-023455-02c8d7-003.xml,s1b-iw3-slc-vv-20200920t062310-20200920t062335-023455-02c8d7-006.xml
train,876ba61d558b3219t,S1B_IW_GRDH_1SDV_20200721T182757_20200721T182822_022573_02AD7D_4F47,98eba4e583ae1fc2615d0d1d634e4135,s1b-iw-grd-vh-20200721t182757-20200721t182822-022573-02ad7d-002_SARFish.tiff,s1b-iw-grd-vv-20200721t182757-20200721t182822-022573-02ad7d-001_SARFish.tiff,s1b-iw-grd-vh-20200721t182757-20200721t182822-022573-02ad7d-002.xml,s1b-iw-grd-vv-20200721t182757-20200721t182822-022573-02ad7d-001.xml,S1B_IW_SLC__1SDV_20200721T182756_20200721T182823_022573_02AD7D_6A94,ed6c383da099dafd352b9593d8283b60,s1b-iw1-slc-vh-20200721t182757-20200721t182822-022573-02ad7d-001_SARFish.tiff,s1b-iw1-slc-vv-20200721t182757-20200721t182822-022573-02ad7d-004_SARFish.tiff,s1b-iw1-slc-vh-20200721t182757-20200721t182822-022573-02ad7d-001.xml,s1b-iw1-slc-vv-20200721t182757-20200721t182822-022573-02ad7d-004.xml,s1b-iw2-slc-vh-20200721t182758-20200721t182823-022573-02ad7d-002_SARFish.tiff,s1b-iw2-slc-vv-20200721t182758-20200721t182823-022573-02ad7d-005_SARFish.tiff,s1b-iw2-slc-vh-20200721t182758-20200721t182823-022573-02ad7d-002.xml,s1b-iw2-slc-vv-20200721t182758-20200721t182823-022573-02ad7d-005.xml,s1b-iw3-slc-vh-20200721t182756-20200721t182821-022573-02ad7d-003_SARFish.tiff,s1b-iw3-slc-vv-20200721t182756-20200721t182821-022573-02ad7d-006_SARFish.tiff,s1b-iw3-slc-vh-20200721t182756-20200721t182821-022573-02ad7d-003.xml,s1b-iw3-slc-vv-20200721t182756-20200721t182821-022573-02ad7d-006.xml
train,98fa8426c0e54644t,S1B_IW_GRDH_1SDV_20200907T182735_20200907T182800_023273_02C32A_5C9D,c77bfe516a48cb01ee2ed4f27152ea1a,s1b-iw-grd-vh-20200907t182735-20200907t182800-023273-02c32a-002_SARFish.tiff,s1b-iw-grd-vv-20200907t182735-20200907t182800-023273-02c32a-001_SARFish.tiff,s1b-iw-grd-vh-20200907t182735-20200907t182800-023273-02c32a-002.xml,s1b-iw-grd-vv-20200907t182735-20200907t182800-023273-02c32a-001.xml,S1B_IW_SLC__1SDV_20200907T182734_20200907T182801_023273_02C32A_6163,abcaaa8037bc5d3942aacc216c12d7fb,s1b-iw1-slc-vh-20200907t182735-20200907t182800-023273-02c32a-001_SARFish.tiff,s1b-iw1-slc-vv-20200907t182735-20200907t182800-023273-02c32a-004_SARFish.tiff,s1b-iw1-slc-vh-20200907t182735-20200907t182800-023273-02c32a-001.xml,s1b-iw1-slc-vv-20200907t182735-20200907t182800-023273-02c32a-004.xml,s1b-iw2-slc-vh-20200907t182736-20200907t182801-023273-02c32a-002_SARFish.tiff,s1b-iw2-slc-vv-20200907t182736-20200907t182801-023273-02c32a-005_SARFish.tiff,s1b-iw2-slc-vh-20200907t182736-20200907t182801-023273-02c32a-002.xml,s1b-iw2-slc-vv-20200907t182736-20200907t182801-023273-02c32a-005.xml,s1b-iw3-slc-vh-20200907t182734-20200907t182759-023273-02c32a-003_SARFish.tiff,s1b-iw3-slc-vv-20200907t182734-20200907t182759-023273-02c32a-006_SARFish.tiff,s1b-iw3-slc-vh-20200907t182734-20200907t182759-023273-02c32a-003.xml,s1b-iw3-slc-vv-20200907t182734-20200907t182759-023273-02c32a-006.xml
train,a6cc8189393d43f4t,S1A_IW_GRDH_1SDV_20201007T182848_20201007T182913_034694_040A85_FFEE,2b76cd3f1405b571b3f8b03f68544a09,s1a-iw-grd-vh-20201007t182848-20201007t182913-034694-040a85-002_SARFish.tiff,s1a-iw-grd-vv-20201007t182848-20201007t182913-034694-040a85-001_SARFish.tiff,s1a-iw-grd-vh-20201007t182848-20201007t182913-034694-040a85-002.xml,s1a-iw-grd-vv-20201007t182848-20201007t182913-034694-040a85-001.xml,S1A_IW_SLC__1SDV_20201007T182847_20201007T182914_034694_040A85_5C70,8ac4bf9eefba8baaa52e82dce82b4818,s1a-iw1-slc-vh-20201007t182848-20201007t182913-034694-040a85-001_SARFish.tiff,s1a-iw1-slc-vv-20201007t182848-20201007t182913-034694-040a85-004_SARFish.tiff,s1a-iw1-slc-vh-20201007t182848-20201007t182913-034694-040a85-001.xml,s1a-iw1-slc-vv-20201007t182848-20201007t182913-034694-040a85-004.xml,s1a-iw2-slc-vh-20201007t182849-20201007t182914-034694-040a85-002_SARFish.tiff,s1a-iw2-slc-vv-20201007t182849-20201007t182914-034694-040a85-005_SARFish.tiff,s1a-iw2-slc-vh-20201007t182849-20201007t182914-034694-040a85-002.xml,s1a-iw2-slc-vv-20201007t182849-20201007t182914-034694-040a85-005.xml,s1a-iw3-slc-vh-20201007t182847-20201007t182912-034694-040a85-003_SARFish.tiff,s1a-iw3-slc-vv-20201007t182847-20201007t182912-034694-040a85-006_SARFish.tiff,s1a-iw3-slc-vh-20201007t182847-20201007t182912-034694-040a85-003.xml,s1a-iw3-slc-vv-20201007t182847-20201007t182912-034694-040a85-006.xml
train,d9d700a11647e8e1t,S1A_IW_GRDH_1SDV_20200604T182106_20200604T182141_032871_03CEB2_970A,b84cab856896789edd9565b7e0bc6a18,s1a-iw-grd-vh-20200604t182106-20200604t182141-032871-03ceb2-002_SARFish.tiff,s1a-iw-grd-vv-20200604t182106-20200604t182141-032871-03ceb2-001_SARFish.tiff,s1a-iw-grd-vh-20200604t182106-20200604t182141-032871-03ceb2-002.xml,s1a-iw-grd-vv-20200604t182106-20200604t182141-032871-03ceb2-001.xml,S1A_IW_SLC__1SDV_20200604T182105_20200604T182141_032871_03CEB2_26C6,052e0deb301ededed678e8d7a0bc1480,s1a-iw1-slc-vh-20200604t182106-20200604t182139-032871-03ceb2-001_SARFish.tiff,s1a-iw1-slc-vv-20200604t182106-20200604t182139-032871-03ceb2-004_SARFish.tiff,s1a-iw1-slc-vh-20200604t182106-20200604t182139-032871-03ceb2-001.xml,s1a-iw1-slc-vv-20200604t182106-20200604t182139-032871-03ceb2-004.xml,s1a-iw2-slc-vh-20200604t182107-20200604t182140-032871-03ceb2-002_SARFish.tiff,s1a-iw2-slc-vv-20200604t182107-20200604t182140-032871-03ceb2-005_SARFish.tiff,s1a-iw2-slc-vh-20200604t182107-20200604t182140-032871-03ceb2-002.xml,s1a-iw2-slc-vv-20200604t182107-20200604t182140-032871-03ceb2-005.xml,s1a-iw3-slc-vh-20200604t182105-20200604t182141-032871-03ceb2-003_SARFish.tiff,s1a-iw3-slc-vv-20200604t182105-20200604t182141-032871-03ceb2-006_SARFish.tiff,s1a-iw3-slc-vh-20200604t182105-20200604t182141-032871-03ceb2-003.xml,s1a-iw3-slc-vv-20200604t182105-20200604t182141-032871-03ceb2-006.xml
train,a3767022f1d7d964t,S1A_IW_GRDH_1SDV_20200726T064050_20200726T064115_033622_03E596_E4DF,807bbc16653c3eaf8691d3f3bb210f26,s1a-iw-grd-vh-20200726t064050-20200726t064115-033622-03e596-002_SARFish.tiff,s1a-iw-grd-vv-20200726t064050-20200726t064115-033622-03e596-001_SARFish.tiff,s1a-iw-grd-vh-20200726t064050-20200726t064115-033622-03e596-002.xml,s1a-iw-grd-vv-20200726t064050-20200726t064115-033622-03e596-001.xml,S1A_IW_SLC__1SDV_20200726T064049_20200726T064116_033622_03E596_B561,5326099fe06cbdf3d2f1f847c64ee980,s1a-iw1-slc-vh-20200726t064050-20200726t064115-033622-03e596-001_SARFish.tiff,s1a-iw1-slc-vv-20200726t064050-20200726t064115-033622-03e596-004_SARFish.tiff,s1a-iw1-slc-vh-20200726t064050-20200726t064115-033622-03e596-001.xml,s1a-iw1-slc-vv-20200726t064050-20200726t064115-033622-03e596-004.xml,s1a-iw2-slc-vh-20200726t064051-20200726t064116-033622-03e596-002_SARFish.tiff,s1a-iw2-slc-vv-20200726t064051-20200726t064116-033622-03e596-005_SARFish.tiff,s1a-iw2-slc-vh-20200726t064051-20200726t064116-033622-03e596-002.xml,s1a-iw2-slc-vv-20200726t064051-20200726t064116-033622-03e596-005.xml,s1a-iw3-slc-vh-20200726t064049-20200726t064114-033622-03e596-003_SARFish.tiff,s1a-iw3-slc-vv-20200726t064049-20200726t064114-033622-03e596-006_SARFish.tiff,s1a-iw3-slc-vh-20200726t064049-20200726t064114-033622-03e596-003.xml,s1a-iw3-slc-vv-20200726t064049-20200726t064114-033622-03e596-006.xml
train,27365130efc9044dt,S1A_IW_GRDH_1SDV_20200515T064021_20200515T064046_032572_03C5CF_DB4A,713654cdc7322f44103d429e52ca4eb0,s1a-iw-grd-vh-20200515t064021-20200515t064046-032572-03c5cf-002_SARFish.tiff,s1a-iw-grd-vv-20200515t064021-20200515t064046-032572-03c5cf-001_SARFish.tiff,s1a-iw-grd-vh-20200515t064021-20200515t064046-032572-03c5cf-002.xml,s1a-iw-grd-vv-20200515t064021-20200515t064046-032572-03c5cf-001.xml,S1A_IW_SLC__1SDV_20200515T064020_20200515T064047_032572_03C5CF_D40E,395c6678a235e43887cc718db85dd0d9,s1a-iw1-slc-vh-20200515t064021-20200515t064046-032572-03c5cf-001_SARFish.tiff,s1a-iw1-slc-vv-20200515t064021-20200515t064046-032572-03c5cf-004_SARFish.tiff,s1a-iw1-slc-vh-20200515t064021-20200515t064046-032572-03c5cf-001.xml,s1a-iw1-slc-vv-20200515t064021-20200515t064046-032572-03c5cf-004.xml,s1a-iw2-slc-vh-20200515t064022-20200515t064047-032572-03c5cf-002_SARFish.tiff,s1a-iw2-slc-vv-20200515t064022-20200515t064047-032572-03c5cf-005_SARFish.tiff,s1a-iw2-slc-vh-20200515t064022-20200515t064047-032572-03c5cf-002.xml,s1a-iw2-slc-vv-20200515t064022-20200515t064047-032572-03c5cf-005.xml,s1a-iw3-slc-vh-20200515t064020-20200515t064045-032572-03c5cf-003_SARFish.tiff,s1a-iw3-slc-vv-20200515t064020-20200515t064045-032572-03c5cf-006_SARFish.tiff,s1a-iw3-slc-vh-20200515t064020-20200515t064045-032572-03c5cf-003.xml,s1a-iw3-slc-vv-20200515t064020-20200515t064045-032572-03c5cf-006.xml
train,be95efd207c0eec3t,S1B_IW_GRDH_1SDV_20200410T063202_20200410T063227_021078_027FC8_D8C8,4ac0557283a80ad669e79bdf4c4a5379,s1b-iw-grd-vh-20200410t063202-20200410t063227-021078-027fc8-002_SARFish.tiff,s1b-iw-grd-vv-20200410t063202-20200410t063227-021078-027fc8-001_SARFish.tiff,s1b-iw-grd-vh-20200410t063202-20200410t063227-021078-027fc8-002.xml,s1b-iw-grd-vv-20200410t063202-20200410t063227-021078-027fc8-001.xml,S1B_IW_SLC__1SDV_20200410T063201_20200410T063228_021078_027FC8_40DC,b8fee84d2890304bbec3a3ba1ccaede1,s1b-iw1-slc-vh-20200410t063201-20200410t063227-021078-027fc8-001_SARFish.tiff,s1b-iw1-slc-vv-20200410t063201-20200410t063227-021078-027fc8-004_SARFish.tiff,s1b-iw1-slc-vh-20200410t063201-20200410t063227-021078-027fc8-001.xml,s1b-iw1-slc-vv-20200410t063201-20200410t063227-021078-027fc8-004.xml,s1b-iw2-slc-vh-20200410t063202-20200410t063227-021078-027fc8-002_SARFish.tiff,s1b-iw2-slc-vv-20200410t063202-20200410t063227-021078-027fc8-005_SARFish.tiff,s1b-iw2-slc-vh-20200410t063202-20200410t063227-021078-027fc8-002.xml,s1b-iw2-slc-vv-20200410t063202-20200410t063227-021078-027fc8-005.xml,s1b-iw3-slc-vh-20200410t063201-20200410t063228-021078-027fc8-003_SARFish.tiff,s1b-iw3-slc-vv-20200410t063201-20200410t063228-021078-027fc8-006_SARFish.tiff,s1b-iw3-slc-vh-20200410t063201-20200410t063228-021078-027fc8-003.xml,s1b-iw3-slc-vv-20200410t063201-20200410t063228-021078-027fc8-006.xml
train,e3572457dde1252bt,S1A_IW_GRDH_1SDV_20200814T063213_20200814T063238_033899_03EE84_6CB3,1d1ecb5b52010f930a1b70472ea8816a,s1a-iw-grd-vh-20200814t063213-20200814t063238-033899-03ee84-002_SARFish.tiff,s1a-iw-grd-vv-20200814t063213-20200814t063238-033899-03ee84-001_SARFish.tiff,s1a-iw-grd-vh-20200814t063213-20200814t063238-033899-03ee84-002.xml,s1a-iw-grd-vv-20200814t063213-20200814t063238-033899-03ee84-001.xml,S1A_IW_SLC__1SDV_20200814T063212_20200814T063239_033899_03EE84_F828,8da8244d18d7abf01cf9c405b589437d,s1a-iw1-slc-vh-20200814t063212-20200814t063237-033899-03ee84-001_SARFish.tiff,s1a-iw1-slc-vv-20200814t063212-20200814t063237-033899-03ee84-004_SARFish.tiff,s1a-iw1-slc-vh-20200814t063212-20200814t063237-033899-03ee84-001.xml,s1a-iw1-slc-vv-20200814t063212-20200814t063237-033899-03ee84-004.xml,s1a-iw2-slc-vh-20200814t063213-20200814t063238-033899-03ee84-002_SARFish.tiff,s1a-iw2-slc-vv-20200814t063213-20200814t063238-033899-03ee84-005_SARFish.tiff,s1a-iw2-slc-vh-20200814t063213-20200814t063238-033899-03ee84-002.xml,s1a-iw2-slc-vv-20200814t063213-20200814t063238-033899-03ee84-005.xml,s1a-iw3-slc-vh-20200814t063214-20200814t063239-033899-03ee84-003_SARFish.tiff,s1a-iw3-slc-vv-20200814t063214-20200814t063239-033899-03ee84-006_SARFish.tiff,s1a-iw3-slc-vh-20200814t063214-20200814t063239-033899-03ee84-003.xml,s1a-iw3-slc-vv-20200814t063214-20200814t063239-033899-03ee84-006.xml
train,ce67b3d05ca18efct,S1B_IW_GRDH_1SDV_20200720T064106_20200720T064131_022551_02ACCE_BB32,3c9c090621fd048ae532566f7ccaacca,s1b-iw-grd-vh-20200720t064106-20200720t064131-022551-02acce-002_SARFish.tiff,s1b-iw-grd-vv-20200720t064106-20200720t064131-022551-02acce-001_SARFish.tiff,s1b-iw-grd-vh-20200720t064106-20200720t064131-022551-02acce-002.xml,s1b-iw-grd-vv-20200720t064106-20200720t064131-022551-02acce-001.xml,S1B_IW_SLC__1SDV_20200720T064105_20200720T064133_022551_02ACCE_C875,0758b93b48be8ac373896b54179bdee3,s1b-iw1-slc-vh-20200720t064105-20200720t064131-022551-02acce-001_SARFish.tiff,s1b-iw1-slc-vv-20200720t064105-20200720t064131-022551-02acce-004_SARFish.tiff,s1b-iw1-slc-vh-20200720t064105-20200720t064131-022551-02acce-001.xml,s1b-iw1-slc-vv-20200720t064105-20200720t064131-022551-02acce-004.xml,s1b-iw2-slc-vh-20200720t064106-20200720t064132-022551-02acce-002_SARFish.tiff,s1b-iw2-slc-vv-20200720t064106-20200720t064132-022551-02acce-005_SARFish.tiff,s1b-iw2-slc-vh-20200720t064106-20200720t064132-022551-02acce-002.xml,s1b-iw2-slc-vv-20200720t064106-20200720t064132-022551-02acce-005.xml,s1b-iw3-slc-vh-20200720t064107-20200720t064133-022551-02acce-003_SARFish.tiff,s1b-iw3-slc-vv-20200720t064107-20200720t064133-022551-02acce-006_SARFish.tiff,s1b-iw3-slc-vh-20200720t064107-20200720t064133-022551-02acce-003.xml,s1b-iw3-slc-vv-20200720t064107-20200720t064133-022551-02acce-006.xml
train,04eaff94e7e1ac22t,S1A_IW_GRDH_1SDV_20201006T064209_20201006T064234_034672_0409DA_29AE,746a3a6494dec1d15dc4689e39edec23,s1a-iw-grd-vh-20201006t064209-20201006t064234-034672-0409da-002_SARFish.tiff,s1a-iw-grd-vv-20201006t064209-20201006t064234-034672-0409da-001_SARFish.tiff,s1a-iw-grd-vh-20201006t064209-20201006t064234-034672-0409da-002.xml,s1a-iw-grd-vv-20201006t064209-20201006t064234-034672-0409da-001.xml,S1A_IW_SLC__1SDV_20201006T064208_20201006T064235_034672_0409DA_E399,bf412f45fd89aefd9d6e8c22e437da95,s1a-iw1-slc-vh-20201006t064208-20201006t064233-034672-0409da-001_SARFish.tiff,s1a-iw1-slc-vv-20201006t064208-20201006t064233-034672-0409da-004_SARFish.tiff,s1a-iw1-slc-vh-20201006t064208-20201006t064233-034672-0409da-001.xml,s1a-iw1-slc-vv-20201006t064208-20201006t064233-034672-0409da-004.xml,s1a-iw2-slc-vh-20201006t064209-20201006t064234-034672-0409da-002_SARFish.tiff,s1a-iw2-slc-vv-20201006t064209-20201006t064234-034672-0409da-005_SARFish.tiff,s1a-iw2-slc-vh-20201006t064209-20201006t064234-034672-0409da-002.xml,s1a-iw2-slc-vv-20201006t064209-20201006t064234-034672-0409da-005.xml,s1a-iw3-slc-vh-20201006t064210-20201006t064235-034672-0409da-003_SARFish.tiff,s1a-iw3-slc-vv-20201006t064210-20201006t064235-034672-0409da-006_SARFish.tiff,s1a-iw3-slc-vh-20201006t064210-20201006t064235-034672-0409da-003.xml,s1a-iw3-slc-vv-20201006t064210-20201006t064235-034672-0409da-006.xml
train,8235ecb79dde8f28t,S1B_IW_GRDH_1SDV_20201118T182800_20201118T182825_024323_02E3F9_0DC6,c2e302c3c4997f0ee5c2642e07daaceb,s1b-iw-grd-vh-20201118t182800-20201118t182825-024323-02e3f9-002_SARFish.tiff,s1b-iw-grd-vv-20201118t182800-20201118t182825-024323-02e3f9-001_SARFish.tiff,s1b-iw-grd-vh-20201118t182800-20201118t182825-024323-02e3f9-002.xml,s1b-iw-grd-vv-20201118t182800-20201118t182825-024323-02e3f9-001.xml,S1B_IW_SLC__1SDV_20201118T182800_20201118T182826_024323_02E3F9_022D,d3fe2a1f76868c21a09b0cad9b7db0e3,s1b-iw1-slc-vh-20201118t182800-20201118t182826-024323-02e3f9-001_SARFish.tiff,s1b-iw1-slc-vv-20201118t182800-20201118t182826-024323-02e3f9-004_SARFish.tiff,s1b-iw1-slc-vh-20201118t182800-20201118t182826-024323-02e3f9-001.xml,s1b-iw1-slc-vv-20201118t182800-20201118t182826-024323-02e3f9-004.xml,s1b-iw2-slc-vh-20201118t182801-20201118t182826-024323-02e3f9-002_SARFish.tiff,s1b-iw2-slc-vv-20201118t182801-20201118t182826-024323-02e3f9-005_SARFish.tiff,s1b-iw2-slc-vh-20201118t182801-20201118t182826-024323-02e3f9-002.xml,s1b-iw2-slc-vv-20201118t182801-20201118t182826-024323-02e3f9-005.xml,s1b-iw3-slc-vh-20201118t182800-20201118t182825-024323-02e3f9-003_SARFish.tiff,s1b-iw3-slc-vv-20201118t182800-20201118t182825-024323-02e3f9-006_SARFish.tiff,s1b-iw3-slc-vh-20201118t182800-20201118t182825-024323-02e3f9-003.xml,s1b-iw3-slc-vv-20201118t182800-20201118t182825-024323-02e3f9-006.xml
